Year,Month,Region,Industry,Application,Bearing_Type,Sales_Channel,Buyer_Category,Buyer_Tier,Product_Class,Dealer_ID,Repeat_Order_Count,Order_Quantity,Price_Per_Unit,Revenue,Lead_Time,Inventory_Status,Warehouse,Competitor_Brand,Competitor_Price_Index,Failure_Risk_Score,Operating_Temperature_C,Contract_Length_Years,Machine_Age_Years
2025,5,South,Power,Crusher,Others,Rate Contract,Small Dealer,Other Buyer,Insurance Spare,1278,4,32,2599403.29,83180905.37,4 Weeks,Stock Available,Kolkata,Timken,0.97,0.52,107.16,1,18
2020,12,East,Steel,Pump,Ball Bearing,RFQ,PSU,Other Buyer,Stranger,1188,2,216,7666943.9,1656059882.67,1 Week,Stock-Out,Delhi,Chinese Imports,0.73,0.2,108.2,1,17
2022,10,East,Steel,Screen,SRB,Rate Contract,Small Dealer,Other Buyer,Insurance Spare,1542,1,113,10165213.13,1148669083.57,4 Weeks,Stock-Out,Bangalore,Timken,0.91,0.93,179.34,2,4
2023,9,East,Others,Motor,SRB,Rate Contract,Large Distributor,Other Buyer,Store Item,1449,6,314,4744908.69,1489901329.99,16 Weeks,Stock Available,Bangalore,Schaeffler,0.76,0.59,91.05,3,4
2023,10,East,Cement,Rolling Mill,Others,RFQ,PSU,Other Buyer,Store Item,1257,2,262,1956935.75,512717165.65,1 Week,Stock Available,Bangalore,SKF,1.06,0.89,77.11,1,15
2021,7,North,Steel,Rolling Mill,Others,RFQ,Small Dealer,Top 20% Buyer,Store Item,1452,2,374,11978972.78,4480135818.67,1 Week,Stock Available,Bangalore,SKF,1.15,0.15,174.85,1,4
2025,12,West,Power,Gearbox,Ball Bearing,RFQ,Large Distributor,Top 20% Buyer,Insurance Spare,1077,4,224,12875433.22,2884097040.78,1 Week,Stock Available,Delhi,SKF,0.79,0.14,122.95,3,13
2024,9,East,Steel,Screen,Others,RFQ,Small Dealer,Other Buyer,Store Item,1022,3,21,4147352.14,87094394.98,1 Week,Stock Available,Chennai,Timken,0.82,0.85,80.53,2,18
2025,3,South,Steel,Screen,TRB,RFQ,Small Dealer,Other Buyer,Insurance Spare,1502,2,244,6311238.71,1539942244.14,1 Week,Stock Available,Chennai,Timken,1.13,0.57,80.25,2,6
2025,3,North,Cement,Screen,Ball Bearing,RFQ,Small Dealer,Other Buyer,Store Item,1184,4,216,1229003.26,265464704.63,1 Week,Stock Available,Mumbai,SKF,0.99,0.94,52.09,3,5
2024,9,West,Paper,Crusher,Others,RFQ,OEM,Other Buyer,Stranger,1546,6,288,3415489.84,983661073.93,4 Weeks,Stock-Out,Mumbai,Chinese Imports,0.99,0.15,117.96,2,1
2023,12,West,Steel,Pump,Others,Rate Contract,OEM,Top 20% Buyer,Store Item,1512,2,288,11505014.99,3313444317.33,1 Week,Stock Available,Kolkata,Chinese Imports,0.98,0.03,141.32,2,6
2024,6,West,Paper,Motor,TRB,RFQ,Large Distributor,Other Buyer,Store Item,1048,4,184,5477993.74,1007950847.46,16 Weeks,Stock Available,Chennai,Schaeffler,0.81,0.92,106.46,2,2
2021,12,South,Steel,Crusher,SRB,RFQ,PSU,Other Buyer,Stranger,1167,2,276,9070399.79,2503430342.96,1 Week,Stock Available,Delhi,Chinese Imports,0.82,0.7,163.82,2,5
2024,11,West,Steel,Pump,SRB,RFQ,Large Distributor,Other Buyer,Store Item,1020,6,89,14192769.36,1263156472.89,1 Week,Stock Available,Chennai,Chinese Imports,1.17,0.81,107.76,2,16
2021,5,South,Steel,Screen,Others,Rate Contract,OEM,Other Buyer,Stranger,1391,4,265,10854578.74,2876463366.58,1 Week,Stock Available,Chennai,Schaeffler,1.06,0.3,88.49,2,4
2024,1,East,Steel,Pump,Others,RFQ,Large Distributor,Other Buyer,Store Item,1104,3,305,6801804.63,2074550412.49,16 Weeks,Stock Available,Mumbai,Schaeffler,0.75,0.0,75.11,2,13
2021,3,East,Others,Crusher,CRB,Rate Contract,OEM,Other Buyer,Insurance Spare,1289,2,214,5503229.98,1177691215.78,1 Week,Stock-Out,Bangalore,Chinese Imports,0.81,0.48,74.06,2,7
2020,11,North,Power,Screen,Others,RFQ,Small Dealer,Other Buyer,Store Item,1425,7,312,2857937.6,891676532.24,1 Week,Stock-Out,Bangalore,SKF,1.01,0.99,84.31,1,9
2021,4,North,Steel,Crusher,Others,RFQ,Small Dealer,Other Buyer,Store Item,1228,5,66,11342110.85,748579316.04,4 Weeks,Stock Available,Chennai,SKF,0.84,0.91,178.88,2,1
2020,7,East,Others,Motor,Others,RFQ,OEM,Other Buyer,Insurance Spare,1180,1,9,1686413.79,15177724.11,1 Week,Stock Available,Chennai,NRB,0.83,0.07,90.52,2,5
2024,9,North,Paper,Screen,SRB,RFQ,Small Dealer,Other Buyer,Store Item,1351,6,111,920942.9,102224661.89,4 Weeks,Stock Available,Chennai,Timken,0.8,0.19,113.44,2,11
2024,11,East,Mining,Pump,Ball Bearing,RFQ,PSU,Top 20% Buyer,Store Item,1224,2,15,1572465.94,23586989.04,1 Week,Stock Available,Chennai,SKF,0.79,0.31,78.45,2,17
2023,3,North,Others,Crusher,Ball Bearing,RFQ,Large Distributor,Top 20% Buyer,Insurance Spare,1233,6,346,3643611.09,1260689436.02,4 Weeks,Stock Available,Mumbai,Schaeffler,1.01,0.83,60.1,3,13
2021,7,North,Steel,Gearbox,SRB,RFQ,PSU,Other Buyer,Stranger,1265,5,219,9406866.14,2060103684.25,1 Week,Stock-Out,Chennai,Timken,1.15,0.82,130.42,2,2
2020,8,South,Paper,Pump,Others,Rate Contract,Small Dealer,Other Buyer,Store Item,1313,3,223,12919957.55,2881150532.95,1 Week,Stock-Out,Chennai,Chinese Imports,0.88,0.19,116.33,1,16
2020,9,North,Cement,Pump,Others,RFQ,Large Distributor,Other Buyer,Store Item,1498,4,391,14889336.34,5821730509.34,1 Week,Stock Available,Kolkata,Chinese Imports,0.76,0.53,49.5,1,19
2021,12,West,Paper,Screen,Ball Bearing,RFQ,OEM,Other Buyer,Insurance Spare,1217,4,183,10972272.96,2007925951.27,1 Week,Stock Available,Kolkata,Chinese Imports,0.76,0.5,163.59,1,9
2025,4,North,Mining,Rolling Mill,Others,Rate Contract,Small Dealer,Other Buyer,Insurance Spare,1210,3,320,2189690.6,700700990.76,4 Weeks,Stock Available,Chennai,Schaeffler,1.17,0.41,111.08,3,4
2021,12,South,Steel,Pump,TRB,RFQ,PSU,Other Buyer,Stranger,1098,3,70,4165600.26,291592018.46,4 Weeks,Stock Available,Bangalore,Schaeffler,0.96,0.54,86.94,2,18
2022,11,South,Mining,Crusher,TRB,RFQ,Small Dealer,Other Buyer,Store Item,1387,2,189,1979835.88,374188982.2,4 Weeks,Stock-Out,Delhi,Timken,0.93,0.29,149.11,2,10
2020,9,West,Steel,Gearbox,CRB,Rate Contract,PSU,Other Buyer,Store Item,1344,3,21,1733312.1,36399554.11,1 Week,Stock Available,Kolkata,SKF,1.15,0.53,55.69,2,15
2021,11,West,Steel,Motor,SRB,Rate Contract,Small Dealer,Other Buyer,Store Item,1252,3,391,8516007.02,3329758744.36,4 Weeks,Stock Available,Chennai,Schaeffler,0.95,0.69,106.33,2,13
2023,7,North,Steel,Gearbox,Ball Bearing,RFQ,Large Distributor,Other Buyer,Store Item,1523,0,391,13600849.58,5317932187.61,1 Week,Stock-Out,Kolkata,Schaeffler,0.94,0.06,116.83,2,16
2024,3,South,Others,Crusher,TRB,RFQ,Small Dealer,Other Buyer,Store Item,1117,1,44,10264908.05,451655954.07,1 Week,Stock Available,Chennai,SKF,1.16,0.97,148.52,2,10
2021,10,South,Steel,Screen,Others,RFQ,Small Dealer,Other Buyer,Store Item,1208,6,340,12009760.93,4083318717.19,1 Week,Stock Available,Bangalore,Timken,0.94,0.17,91.83,2,4
2020,9,South,Power,Crusher,CRB,Rate Contract,Small Dealer,Other Buyer,Store Item,1408,3,80,7621471.1,609717687.72,4 Weeks,Stock Available,Bangalore,Chinese Imports,0.9,0.36,159.69,2,16
2022,10,West,Steel,Rolling Mill,Ball Bearing,Rate Contract,Large Distributor,Other Buyer,Store Item,1480,3,323,7129837.56,2302937530.9,1 Week,Stock Available,Kolkata,SKF,0.99,0.47,137.67,3,11
2021,6,East,Others,Rolling Mill,SRB,RFQ,Small Dealer,Other Buyer,Stranger,1328,1,250,14062270.99,3515567748.36,1 Week,Stock Available,Delhi,Chinese Imports,1.19,0.04,147.95,3,2
2021,12,South,Steel,Rolling Mill,Others,Rate Contract,Small Dealer,Other Buyer,Insurance Spare,1182,2,55,10829480.69,595621438.08,4 Weeks,Stock Available,Delhi,Chinese Imports,1.18,0.55,175.67,1,12
2025,10,East,Mining,Pump,Ball Bearing,Rate Contract,OEM,Other Buyer,Store Item,1416,0,133,6890138.29,916388391.97,1 Week,Stock-Out,Delhi,SKF,1.09,0.87,158.27,2,8
2024,2,East,Paper,Screen,Others,RFQ,Small Dealer,Other Buyer,Stranger,1082,2,311,4988763.39,1551505415.65,4 Weeks,Stock Available,Delhi,Chinese Imports,0.95,0.9,88.55,1,13
2023,8,North,Power,Rolling Mill,TRB,Rate Contract,Large Distributor,Other Buyer,Stranger,1253,4,264,1396948.67,368794449.32,16 Weeks,Stock Available,Mumbai,Chinese Imports,1.14,0.33,130.41,3,2
2022,11,South,Steel,Motor,CRB,RFQ,OEM,Top 20% Buyer,Store Item,1004,2,213,12314750.83,2623041926.04,1 Week,Stock Available,Chennai,Schaeffler,0.91,0.56,161.61,3,2
2023,11,North,Mining,Motor,Others,RFQ,Large Distributor,Other Buyer,Store Item,1302,5,215,2539888.62,546076053.42,4 Weeks,Stock Available,Bangalore,Chinese Imports,1.02,0.78,113.52,2,4
2023,8,East,Others,Crusher,Ball Bearing,Rate Contract,Large Distributor,Other Buyer,Store Item,1535,3,136,7725256.84,1050634930.11,1 Week,Stock Available,Delhi,Chinese Imports,0.79,0.25,135.59,3,18
2024,12,East,Mining,Rolling Mill,CRB,RFQ,Large Distributor,Other Buyer,Store Item,1427,2,88,9559203.1,841209872.73,1 Week,Stock-Out,Mumbai,SKF,1.03,0.53,64.12,2,3
2024,5,West,Steel,Pump,TRB,RFQ,Large Distributor,Other Buyer,Store Item,1226,7,53,11161181.82,591542636.24,4 Weeks,Stock Available,Chennai,Chinese Imports,0.84,0.37,154.23,2,7
2021,7,West,Paper,Motor,CRB,Rate Contract,PSU,Other Buyer,Store Item,1389,0,250,1250190.04,312547509.5,16 Weeks,Stock Available,Mumbai,NRB,1.09,0.38,146.04,2,6
2023,12,East,Steel,Gearbox,Others,Rate Contract,Large Distributor,Top 20% Buyer,Store Item,1011,3,43,160331.66,6894261.26,1 Week,Stock Available,Kolkata,Chinese Imports,0.91,0.09,164.45,2,1
2022,12,North,Power,Screen,SRB,Rate Contract,Small Dealer,Other Buyer,Store Item,1336,1,149,10590139.2,1577930740.4,1 Week,Stock-Out,Kolkata,Chinese Imports,0.9,0.41,139.42,3,9
2025,11,West,Paper,Gearbox,CRB,RFQ,Large Distributor,Top 20% Buyer,Store Item,1128,4,147,6815890.95,1001935969.02,1 Week,Stock Available,Delhi,Timken,1.07,0.16,162.77,1,12
2024,12,South,Steel,Motor,SRB,RFQ,Large Distributor,Other Buyer,Store Item,1010,2,251,2717063.15,681982851.42,16 Weeks,Stock Available,Kolkata,Chinese Imports,0.91,0.3,62.71,2,7
2023,2,South,Mining,Motor,SRB,RFQ,PSU,Other Buyer,Store Item,1489,0,365,14730411.9,5376600343.41,16 Weeks,Stock Available,Chennai,Chinese Imports,1.06,0.33,153.91,2,1
2020,12,East,Power,Crusher,CRB,RFQ,OEM,Other Buyer,Store Item,1271,4,160,11870320.67,1899251307.94,1 Week,Stock Available,Delhi,Chinese Imports,1.13,0.43,173.42,2,4
2024,6,South,Paper,Crusher,SRB,Rate Contract,Large Distributor,Other Buyer,Store Item,1356,4,20,8677712.78,173554255.54,4 Weeks,Stock Available,Mumbai,Chinese Imports,0.77,0.92,154.17,1,6
2020,4,East,Steel,Rolling Mill,TRB,Rate Contract,OEM,Other Buyer,Insurance Spare,1091,3,394,10531618.31,4149457613.81,4 Weeks,Stock Available,Bangalore,Chinese Imports,0.94,0.63,126.13,2,16
2022,5,East,Power,Screen,SRB,RFQ,Small Dealer,Other Buyer,Insurance Spare,1008,3,352,2325385.65,818535747.31,1 Week,Stock Available,Bangalore,Chinese Imports,1.17,0.97,169.71,3,15
2021,7,East,Paper,Rolling Mill,Ball Bearing,RFQ,Large Distributor,Other Buyer,Store Item,1122,4,285,14433379.44,4113513139.54,1 Week,Stock Available,Bangalore,Chinese Imports,1.11,0.59,53.23,2,3
2024,5,East,Steel,Crusher,SRB,Rate Contract,Large Distributor,Top 20% Buyer,Stranger,1280,3,43,14945506.33,642656772.23,1 Week,Stock Available,Chennai,Chinese Imports,1.19,0.81,42.36,2,18
2021,6,West,Steel,Pump,SRB,Rate Contract,Large Distributor,Other Buyer,Insurance Spare,1457,1,149,9726696.71,1449277809.53,4 Weeks,Stock Available,Delhi,Schaeffler,1.13,0.83,175.14,2,19
2022,3,East,Others,Screen,Others,RFQ,Small Dealer,Other Buyer,Store Item,1450,4,50,10024702.29,501235114.46,1 Week,Stock Available,Kolkata,Schaeffler,0.86,0.74,135.62,2,13
2025,6,East,Steel,Pump,CRB,RFQ,OEM,Other Buyer,Store Item,1406,3,376,10566889.71,3973150530.09,4 Weeks,Stock Available,Delhi,Schaeffler,0.79,0.67,55.98,2,14
2021,9,East,Others,Rolling Mill,Others,RFQ,Large Distributor,Top 20% Buyer,Store Item,1055,2,313,9986806.72,3125870503.4,16 Weeks,Stock Available,Mumbai,Timken,0.81,0.42,87.6,2,14
2023,8,North,Steel,Crusher,SRB,Rate Contract,Small Dealer,Top 20% Buyer,Store Item,1378,4,374,6578134.89,2460222446.99,1 Week,Stock-Out,Bangalore,Chinese Imports,0.81,0.57,144.83,3,8
2022,6,East,Steel,Screen,Others,RFQ,Small Dealer,Other Buyer,Store Item,1501,4,311,8110161.93,2522260360.62,4 Weeks,Stock Available,Delhi,SKF,0.74,0.19,145.05,2,11
2020,11,East,Mining,Rolling Mill,CRB,Rate Contract,Large Distributor,Other Buyer,Store Item,1022,4,24,4240921.65,101782119.68,1 Week,Stock-Out,Delhi,Timken,1.15,0.62,63.8,1,12
2024,12,North,Cement,Motor,SRB,RFQ,Large Distributor,Other Buyer,Stranger,1244,3,347,6702740.87,2325851082.52,16 Weeks,Stock Available,Kolkata,SKF,0.95,0.51,105.82,2,1
2020,11,West,Power,Rolling Mill,Others,RFQ,OEM,Top 20% Buyer,Store Item,1417,5,137,6541572.15,896195383.98,4 Weeks,Stock Available,Mumbai,Chinese Imports,0.75,0.8,153.02,2,9
2023,6,West,Power,Gearbox,Others,RFQ,PSU,Top 20% Buyer,Store Item,1230,4,322,4322134.81,1391727408.52,4 Weeks,Stock Available,Bangalore,SKF,1.08,0.9,175.35,2,14
2023,11,West,Paper,Motor,Ball Bearing,Rate Contract,Large Distributor,Other Buyer,Store Item,1209,1,363,11800580.82,4283610839.15,16 Weeks,Stock-Out,Kolkata,Timken,0.86,0.13,127.16,3,14
2024,3,East,Steel,Pump,CRB,Rate Contract,OEM,Other Buyer,Stranger,1161,2,272,6145103.68,1671468200.62,1 Week,Stock Available,Bangalore,Timken,0.74,0.69,129.34,2,13
2024,3,South,Power,Motor,Ball Bearing,Rate Contract,Small Dealer,Other Buyer,Store Item,1376,5,85,8275747.12,703438504.85,1 Week,Stock Available,Kolkata,SKF,0.79,0.95,105.71,2,12
2021,6,South,Steel,Rolling Mill,Ball Bearing,Rate Contract,Large Distributor,Top 20% Buyer,Store Item,1169,3,162,2341391.6,379305439.88,4 Weeks,Stock-Out,Kolkata,Schaeffler,1.03,0.92,115.47,1,12
2020,12,South,Power,Motor,Ball Bearing,Rate Contract,OEM,Other Buyer,Store Item,1338,3,228,7124524.5,1624391586.92,1 Week,Stock Available,Bangalore,Chinese Imports,1.1,0.83,53.85,3,7
2024,5,West,Steel,Gearbox,Others,RFQ,PSU,Other Buyer,Store Item,1473,2,6,11421839.51,68531037.06,16 Weeks,Stock-Out,Mumbai,SKF,0.83,0.05,88.94,2,2
2023,2,East,Steel,Rolling Mill,Ball Bearing,Rate Contract,Large Distributor,Other Buyer,Store Item,1226,1,129,6667906.81,860159977.92,4 Weeks,Stock Available,Chennai,Chinese Imports,0.99,0.25,111.02,1,11
2025,3,South,Power,Gearbox,Ball Bearing,RFQ,OEM,Top 20% Buyer,Insurance Spare,1362,4,245,8366138.45,2049703919.77,1 Week,Stock Available,Chennai,SKF,0.7,0.15,78.5,2,16
2025,12,East,Steel,Motor,CRB,RFQ,Small Dealer,Other Buyer,Store Item,1478,4,121,10525610.69,1273598893.91,1 Week,Stock-Out,Delhi,Schaeffler,0.84,0.93,90.38,2,13
2025,10,East,Steel,Gearbox,Others,RFQ,Small Dealer,Other Buyer,Store Item,1474,4,391,5834658.06,2281351301.55,1 Week,Stock Available,Delhi,Chinese Imports,0.79,0.75,175.97,1,18
2023,5,East,Cement,Motor,Others,RFQ,Small Dealer,Other Buyer,Store Item,1194,2,268,5299264.16,1420202794.16,1 Week,Stock Available,Mumbai,Schaeffler,0.74,0.53,40.73,3,19
2022,9,North,Power,Screen,SRB,Rate Contract,Small Dealer,Other Buyer,Stranger,1011,3,41,1286165.94,52732803.6,1 Week,Stock Available,Chennai,Timken,0.94,0.98,82.37,2,11
2024,9,South,Paper,Motor,CRB,RFQ,Small Dealer,Other Buyer,Store Item,1494,1,315,8734102.62,2751242326.73,4 Weeks,Stock Available,Delhi,SKF,1.02,0.19,121.75,3,1
2023,10,East,Cement,Crusher,Ball Bearing,RFQ,Large Distributor,Other Buyer,Insurance Spare,1061,3,220,10604389.96,2332965790.67,1 Week,Stock Available,Chennai,Chinese Imports,0.72,0.64,79.06,2,13
2021,5,East,Steel,Gearbox,TRB,Rate Contract,Large Distributor,Other Buyer,Store Item,1528,5,53,8718803.67,462096594.64,1 Week,Stock Available,Chennai,SKF,0.77,0.61,134.7,2,8
2025,12,West,Cement,Gearbox,TRB,Rate Contract,Small Dealer,Other Buyer,Store Item,1270,1,221,4252908.84,939892852.62,1 Week,Stock Available,Chennai,Chinese Imports,1.17,0.34,81.9,1,14
2025,6,East,Steel,Pump,Others,RFQ,PSU,Other Buyer,Insurance Spare,1537,2,63,3935082.65,247910207.01,1 Week,Stock Available,Delhi,NRB,0.81,0.49,129.35,2,14
2023,11,North,Mining,Pump,Others,RFQ,OEM,Other Buyer,Store Item,1064,3,64,2392347.82,153110260.39,16 Weeks,Stock Available,Delhi,NRB,1.08,0.24,158.98,2,16
2020,1,West,Others,Crusher,CRB,RFQ,Small Dealer,Other Buyer,Store Item,1479,3,349,704900.59,246010304.24,1 Week,Stock Available,Mumbai,Chinese Imports,1.07,0.68,132.21,1,19
2022,7,West,Power,Gearbox,TRB,Rate Contract,Small Dealer,Other Buyer,Store Item,1489,3,82,6403193.47,525061864.4,1 Week,Stock Available,Kolkata,Chinese Imports,0.86,0.42,46.98,2,7
2025,6,East,Cement,Gearbox,Ball Bearing,Rate Contract,Large Distributor,Other Buyer,Store Item,1067,0,123,2407838.4,296164122.95,4 Weeks,Stock Available,Delhi,Chinese Imports,0.8,0.02,151.33,2,6
2025,9,West,Steel,Pump,SRB,RFQ,Large Distributor,Top 20% Buyer,Store Item,1361,1,360,10361977.88,3730312037.86,1 Week,Stock-Out,Bangalore,Chinese Imports,0.82,0.95,69.79,2,9
2021,2,East,Power,Pump,Others,Rate Contract,Large Distributor,Other Buyer,Store Item,1018,4,323,14425996.67,4659596925.45,1 Week,Stock Available,Kolkata,SKF,0.98,0.5,128.87,2,18
2020,11,East,Paper,Motor,Ball Bearing,RFQ,Large Distributor,Other Buyer,Store Item,1544,4,131,1102260.39,144396111.68,16 Weeks,Stock Available,Chennai,Chinese Imports,0.89,0.71,130.54,1,6
2025,4,North,Steel,Rolling Mill,TRB,RFQ,Large Distributor,Other Buyer,Store Item,1090,2,211,13394341.04,2826205958.77,4 Weeks,Stock Available,Mumbai,Schaeffler,0.95,0.2,152.52,2,17
2022,10,East,Steel,Gearbox,Others,RFQ,Small Dealer,Other Buyer,Store Item,1237,2,164,9865755.02,1617983823.09,1 Week,Stock Available,Bangalore,Schaeffler,1.11,0.13,110.82,2,4
2023,12,South,Power,Gearbox,SRB,RFQ,Large Distributor,Other Buyer,Store Item,1461,3,326,12904190.3,4206766037.63,4 Weeks,Stock Available,Bangalore,SKF,0.95,0.9,92.63,2,9
2025,9,South,Mining,Motor,Others,Rate Contract,OEM,Top 20% Buyer,Insurance Spare,1023,7,89,2324416.57,206873074.69,1 Week,Stock Available,Kolkata,Chinese Imports,1.2,0.59,112.52,2,8
2020,11,East,Steel,Gearbox,Others,RFQ,Small Dealer,Other Buyer,Store Item,1226,4,8,13597234.17,108777873.35,1 Week,Stock Available,Mumbai,Chinese Imports,1.03,0.49,116.41,1,15
2024,10,East,Others,Crusher,Others,RFQ,Large Distributor,Other Buyer,Insurance Spare,1380,2,161,14368079.01,2313260720.13,4 Weeks,Stock Available,Kolkata,SKF,0.8,0.52,155.02,3,8
2020,6,West,Steel,Pump,SRB,RFQ,Small Dealer,Other Buyer,Store Item,1005,1,181,13600715.37,2461729481.2,16 Weeks,Stock Available,Delhi,Schaeffler,0.95,0.24,68.71,2,11
2022,12,East,Steel,Pump,TRB,RFQ,Large Distributor,Other Buyer,Store Item,1356,2,353,11782503.05,4159223577.24,1 Week,Stock Available,Chennai,Timken,1.11,0.91,158.56,2,19
2025,6,North,Mining,Rolling Mill,SRB,RFQ,Small Dealer,Top 20% Buyer,Insurance Spare,1156,4,283,1354600.25,383351869.82,1 Week,Stock Available,Mumbai,Timken,0.81,0.21,91.2,2,13
2023,9,South,Steel,Pump,TRB,RFQ,OEM,Other Buyer,Store Item,1200,2,391,3310997.24,1294599920.99,1 Week,Stock Available,Delhi,NRB,1.06,0.16,144.14,1,15
2025,11,West,Cement,Screen,Others,RFQ,OEM,Other Buyer,Store Item,1224,4,314,13697031.64,4300867935.34,16 Weeks,Stock Available,Chennai,Timken,0.72,0.93,87.0,2,5
2023,7,South,Steel,Crusher,SRB,RFQ,Large Distributor,Other Buyer,Store Item,1462,1,256,3441395.28,880997192.05,4 Weeks,Stock Available,Chennai,Chinese Imports,1.17,0.26,139.24,3,7
2022,6,East,Steel,Crusher,CRB,Rate Contract,Large Distributor,Other Buyer,Store Item,1256,6,84,5215736.58,438121872.4,4 Weeks,Stock Available,Delhi,Chinese Imports,1.03,0.86,151.89,2,13
2021,8,West,Steel,Motor,Ball Bearing,Rate Contract,PSU,Other Buyer,Store Item,1430,3,48,757191.4,36345187.17,1 Week,Stock Available,Mumbai,Timken,0.78,0.77,118.13,2,16
2022,12,East,Others,Screen,Others,RFQ,Large Distributor,Other Buyer,Store Item,1424,5,222,9421409.95,2091553007.9,4 Weeks,Stock-Out,Bangalore,Chinese Imports,1.14,0.38,126.74,2,16
2022,12,East,Power,Gearbox,TRB,RFQ,Small Dealer,Other Buyer,Store Item,1406,4,203,8449531.3,1715254854.31,4 Weeks,Stock Available,Kolkata,Schaeffler,0.74,0.25,139.09,3,2
2020,9,East,Mining,Rolling Mill,Ball Bearing,Rate Contract,PSU,Other Buyer,Insurance Spare,1104,5,184,14426576.55,2654490084.79,1 Week,Stock Available,Mumbai,SKF,0.9,0.76,136.38,2,7
2022,10,East,Steel,Crusher,Ball Bearing,RFQ,Small Dealer,Other Buyer,Store Item,1251,0,212,13385173.84,2837656853.13,1 Week,Stock-Out,Bangalore,Schaeffler,1.07,0.6,141.84,1,4
2023,12,North,Power,Screen,Others,RFQ,Small Dealer,Other Buyer,Store Item,1098,5,198,7589178.13,1502657268.78,1 Week,Stock Available,Bangalore,Schaeffler,1.17,0.25,158.95,1,13
2024,2,East,Power,Screen,Ball Bearing,RFQ,Small Dealer,Top 20% Buyer,Stranger,1177,5,16,9140075.17,146241202.76,1 Week,Stock Available,Bangalore,Chinese Imports,0.87,0.89,70.87,2,5
2024,5,North,Others,Crusher,Ball Bearing,Rate Contract,Small Dealer,Other Buyer,Store Item,1264,1,209,6197975.77,1295376936.86,1 Week,Stock Available,Kolkata,Timken,1.12,0.72,70.06,2,12
2024,11,West,Mining,Motor,SRB,RFQ,Large Distributor,Other Buyer,Store Item,1131,4,393,1986921.76,780860252.76,1 Week,Stock Available,Kolkata,Chinese Imports,0.8,0.91,175.9,2,13
2020,12,East,Mining,Screen,Ball Bearing,RFQ,Large Distributor,Top 20% Buyer,Insurance Spare,1198,2,340,13016864.22,4425733834.78,1 Week,Stock Available,Kolkata,Chinese Imports,0.72,0.44,159.18,2,9
2021,12,North,Steel,Pump,Others,RFQ,Large Distributor,Other Buyer,Store Item,1056,3,130,8243096.73,1071602575.36,4 Weeks,Stock Available,Bangalore,Timken,0.71,0.13,122.84,3,16
2024,7,North,Power,Screen,Others,Rate Contract,PSU,Other Buyer,Stranger,1408,2,352,6380904.84,2246078504.6,1 Week,Stock-Out,Delhi,Schaeffler,1.03,0.92,41.15,2,6
2023,2,North,Power,Gearbox,SRB,RFQ,PSU,Top 20% Buyer,Store Item,1261,1,76,1027018.35,78053394.74,16 Weeks,Stock Available,Kolkata,Timken,0.78,0.6,159.67,2,13
2020,8,West,Others,Crusher,Ball Bearing,RFQ,PSU,Other Buyer,Store Item,1117,1,224,9980764.51,2235691250.24,4 Weeks,Stock Available,Bangalore,Timken,0.73,0.61,145.22,2,14
2025,5,North,Steel,Gearbox,SRB,RFQ,PSU,Top 20% Buyer,Store Item,1484,2,306,5994997.6,1834469265.52,1 Week,Stock Available,Mumbai,Chinese Imports,1.19,0.58,173.89,2,4
2024,6,West,Steel,Motor,Others,RFQ,Small Dealer,Other Buyer,Store Item,1320,4,76,3805467.85,289215556.32,1 Week,Stock Available,Bangalore,NRB,0.82,0.47,41.84,3,9
2023,11,North,Power,Rolling Mill,TRB,RFQ,Small Dealer,Other Buyer,Stranger,1307,1,353,13151304.01,4642410314.26,4 Weeks,Stock-Out,Kolkata,Chinese Imports,0.93,0.26,43.99,3,5
2020,2,East,Steel,Pump,Others,RFQ,Small Dealer,Other Buyer,Insurance Spare,1489,2,125,2754510.17,344313771.21,1 Week,Stock Available,Kolkata,NRB,1.01,0.61,112.44,2,11
2024,12,South,Steel,Crusher,Others,RFQ,PSU,Other Buyer,Insurance Spare,1320,4,278,7725317.52,2147638269.4,16 Weeks,Stock Available,Kolkata,SKF,0.77,0.72,159.85,3,16
2023,7,West,Paper,Screen,Others,Rate Contract,OEM,Top 20% Buyer,Store Item,1355,2,304,11936348.45,3628649928.53,1 Week,Stock Available,Delhi,Timken,0.88,0.92,178.78,2,12
